Número da contratação;Status da contratação;Situação da Execução;Título da contratação;Categoria da contratação;UASG Atual;Data estimada para o início do processo de contratação;Data estimada para a conclusão do processo de contratação;Prazo estimado de duração do processo de contratação (dias);Área requisitante;Nº DFD;Prioridade;Nº do Item no DFD;Data da conclusão da Contratação no DFD;Classificação da Contratação;Código Classe/Grupo;Nome Classe/Grupo;Código PDM material;Nome do PDM material;Código material/serviço;Descrição material/serviço;Unidade Fornecimento;Valor Unitário;Quantidade;Valor Total
"90283/2023";Aprovada;;"BENS - MATERIAL - CGENG - Aquisição de mobiliários ";BENS;250110;03/04/2024;30/09/2024;180;"SAA.CGENG";"282/2023";"Baixo";11;30/09/2024;Material;7125;ARMÁRIOS E ESTANTES;"15290";"ARMÁRIO";603767;"REVESTIMENTO: LAMINADO MELAMÍNICO BAIXA PRESSÃO, MATERIAL: MDP, ALTURA: 0,85, ESPESSURA: 25, TIPO: BAIXO, LARGURA: 0,70, TIPO PORTAS: COM FECHADURA, CARACTERÍSTICAS ADICIONAIS: FECHADURA FRONTAL, PROFUNDIDADE: 0,50, QUANTIDADE PORTAS: 4";"UN";1.099,0000;200,00000;219.800,0000
"90283/2023";Aprovada;;"BENS - MATERIAL - CGENG - Aquisição de mobiliários ";BENS;250110;03/04/2024;30/09/2024;180;"SAA.CGENG";"282/2023";"Baixo";12;30/09/2024;Material;7125;ARMÁRIOS E ESTANTES;"15290";"ARMÁRIO";603765;"REVESTIMENTO: LAMINADO MELAMÍNICO BAIXA PRESSÃO, MATERIAL: MDP, ALTURA: 1,0, ESPESSURA: 25, TIPO: MÉDIO, LARGURA: 0,80, TIPO PORTAS: COM FECHADURA, CARACTERÍSTICAS ADICIONAIS: FECHADURA FRONTAL, PROFUNDIDADE: 0,50, QUANTIDADE PORTAS: 2, QUANTIDADE PRATELEIRAS: 02 INTERNAS REGULÁVEIS";"UN";1.232,0000;200,00000;246.400,0000
"90283/2023";Aprovada;;"BENS - MATERIAL - CGENG - Aquisição de mobiliários ";BENS;250110;03/04/2024;30/09/2024;180;"SAA.CGENG";"282/2023";"Baixo";13;30/09/2024;Material;7125;ARMÁRIOS E ESTANTES;"15290";"ARMÁRIO";603764;"REVESTIMENTO: LAMINADO MELAMÍNICO BAIXA PRESSÃO, MATERIAL: MDP, ALTURA: 1,60, ESPESSURA: 25, TIPO: ALTO, LARGURA: 0,80, TIPO PORTAS: COM FECHADURA, CARACTERÍSTICAS ADICIONAIS: FECHADURA FRONTAL, PROFUNDIDADE: 0,50, QUANTIDADE PORTAS: 2, QUANTIDADE PRATELEIRAS: 3 INTERNAS REGULÁVEIS";"UN";999,0000;200,00000;199.800,0000
"90283/2023";Aprovada;;"BENS - MATERIAL - CGENG - Aquisição de mobiliários ";BENS;250110;03/04/2024;30/09/2024;180;"SAA.CGENG";"282/2023";"Baixo";14;30/09/2024;Material;7110;MOBILIÁRIO PARA ESCRITÓRIO;"17803";"MESA CANTO";603336;"REVESTIMENTO: LAMINADO MELAMÍNICO DE BAIXA PRESSÃO, ALTURA: 850, COMPRIMENTO: 1.400, LARGURA: 1.400, MATERIAL ESTRUTURA: MDP, MATERIAL TAMPO: MDP, FORMATO: QUADRADO";"UN";1.300,0000;30,00000;39.000,0000
"90283/2023";Aprovada;;"BENS - MATERIAL - CGENG - Aquisição de mobiliários ";BENS;250110;03/04/2024;30/09/2024;180;"SAA.CGENG";"282/2023";"Baixo";15;30/09/2024;Material;7110;MOBILIÁRIO PARA ESCRITÓRIO;"341";"MESA REUNIÃO QUADRADA";603763;"MATERIAL: MDP, ACABAMENTO SUPERFICIAL: LAMINADO MELAMÍNICO DE BAIXA PRESSÃO, ALTURA: 850, COMPRIMENTO: 1.200, LARGURA: 1.200";"UN";1.900,0000;20,00000;38.000,0000
"90283/2023";Aprovada;;"BENS - MATERIAL - CGENG - Aquisição de mobiliários ";BENS;250110;03/04/2024;30/09/2024;180;"SAA.CGENG";"282/2023";"Baixo";16;30/09/2024;Material;7110;MOBILIÁRIO PARA ESCRITÓRIO;"9660";"MESA REUNIÃO RETANGULAR";603762;"REVESTIMENTO: LAMINADO MELAMÍNICO BAIXA PRESSÃO, MATERIAL: MADEIRA MDP, ALTURA: 850, COMPRIMENTO: 2.200, LARGURA: 1.200, CARACTERÍSTICAS ADICIONAIS: CAIXA DE TOMADA, ESPESSURA TAMPO: 25";"UN";1.195,0000;10,00000;11.950,0000
"90283/2023";Aprovada;;"BENS - MATERIAL - CGENG - Aquisição de mobiliários ";BENS;250110;03/04/2024;30/09/2024;180;"SAA.CGENG";"282/2023";"Baixo";17;30/09/2024;Material;7110;MOBILIÁRIO PARA ESCRITÓRIO;"9660";"MESA REUNIÃO RETANGULAR";603761;"REVESTIMENTO: LAMINADO MELAMÍNICO BAIXA PRESSÃO, MATERIAL: MADEIRA MDP, ALTURA: 850, COMPRIMENTO: 3.200, LARGURA: 1.200, CARACTERÍSTICAS ADICIONAIS: CAIXA DE TOMADA, ESPESSURA TAMPO: 25";"UN";1.400,0000;15,00000;21.000,0000
"90283/2023";Aprovada;;"BENS - MATERIAL - CGENG - Aquisição de mobiliários ";BENS;250110;03/04/2024;30/09/2024;180;"SAA.CGENG";"282/2023";"Baixo";18;30/09/2024;Material;7110;MOBILIÁRIO PARA ESCRITÓRIO;"9660";"MESA REUNIÃO RETANGULAR";603760;"REVESTIMENTO: LAMINADO MELAMÍNICO BAIXA PRESSÃO, MATERIAL: MADEIRA MDP, ALTURA: 850, COMPRIMENTO: 4.800, LARGURA: 1.200, CARACTERÍSTICAS ADICIONAIS: CAIXA DE TOMADA, ESPESSURA TAMPO: 25";"UN";3.000,0000;10,00000;30.000,0000
"90283/2023";Aprovada;;"BENS - MATERIAL - CGENG - Aquisição de mobiliários ";BENS;250110;03/04/2024;30/09/2024;180;"SAA.CGENG";"282/2023";"Baixo";19;30/09/2024;Material;7195;MOBILIÁRIOS DIVERSOS E ACESSÓRIOS;"9611";"MESA";603758;"MATERIAL: MDF, ALTURA: 850, COMPRIMENTO: 800, LARGURA: 1.600, CARACTERÍSTICAS ADICIONAIS: PERNAS MADEIRA SÓLIDA, SAPATAS METÁLICAS REGULÁVEI";"UN";2.000,0000;20,00000;40.000,0000
"90283/2023";Aprovada;;"BENS - MATERIAL - CGENG - Aquisição de mobiliários ";BENS;250110;03/04/2024;30/09/2024;180;"SAA.CGENG";"282/2023";"Baixo";20;30/09/2024;Material;7105;MOBILIÁRIO DOMÉSTICO;"12177";"SOFÁ";603756;"REVESTIMENTO: TECIDO POLIÉSTER, ALTURA: 45, MATERIAL ESTOFAMENTO: ESPUMA INJETADA, QUANTIDADE ASSENTOS: 1, LARGURA: 60, CARACTERÍSTICAS ADICIONAIS: MÓDULO DE CENTRO RETO, PROFUNDIDADE: 52, MATERIAL ESTRUTURA: AÇO, QUANTIDADE MÓDULOS: 1";"UN";1.893,0000;50,00000;94.650,0000
"90283/2023";Aprovada;;"BENS - MATERIAL - CGENG - Aquisição de mobiliários ";BENS;250110;03/04/2024;30/09/2024;180;"SAA.CGENG";"282/2023";"Baixo";21;30/09/2024;Material;7105;MOBILIÁRIO DOMÉSTICO;"12177";"SOFÁ";603755;"REVESTIMENTO: TECIDO POLIÉSTER, ALTURA: 45, MATERIAL ESTOFAMENTO: ESPUMA INJETADA, QUANTIDADE ASSENTOS: 1, LARGURA: 60, CARACTERÍSTICAS ADICIONAIS: MÓDULO CANTO RETO, PROFUNDIDADE: 52, MATERIAL ESTRUTURA: AÇO, QUANTIDADE MÓDULOS: 1";"UN";2.338,0000;50,00000;116.900,0000
"90283/2023";Aprovada;;"BENS - MATERIAL - CGENG - Aquisição de mobiliários ";BENS;250110;03/04/2024;30/09/2024;180;"SAA.CGENG";"282/2023";"Baixo";22;30/09/2024;Material;7110;MOBILIÁRIO PARA ESCRITÓRIO;"17803";"MESA CANTO";603337;"REVESTIMENTO: LAMINADO MELAMÍNICO DE BAIXA PRESSÃO, ALTURA: 450, COMPRIMENTO: 600, LARGURA: 600, MATERIAL ESTRUTURA: MDP, MATERIAL TAMPO: MDP, FORMATO: QUADRADO";"UN";1.110,0000;30,00000;33.300,0000
"90283/2023";Aprovada;;"BENS - MATERIAL - CGENG - Aquisição de mobiliários ";BENS;250110;03/04/2024;30/09/2024;180;"SAA.CGENG";"282/2023";"Baixo";23;30/09/2024;Material;7110;MOBILIÁRIO PARA ESCRITÓRIO;"14397";"MESA CENTRO";603338;"REVESTIMENTO: LAMINADO MELAMÍNICO BAIXA PRESSÃO, ALTURA: 450, COMPRIMENTO: 1.200, LARGURA: 600, MATERIAL ESTRUTURA: METAL TUBULAR AÇO SAE 1020, MATERIAL TAMPO: MDP, FORMATO: RETANGULAR";"UN";1.507,0000;15,00000;22.605,0000
"90283/2023";Aprovada;;"BENS - MATERIAL - CGENG - Aquisição de mobiliários ";BENS;250110;03/04/2024;30/09/2024;180;"SAA.CGENG";"282/2023";"Baixo";24;30/09/2024;Material;7105;MOBILIÁRIO DOMÉSTICO;"15327";"BANCO";603753;"MATERIAL: AÇO INOX TUBULAR, ALTURA: 45, LARGURA: 60, PROFUNDIDADE: 52, TIPO ASSENTO: ESTOFADO COM ESPUMA INJETADA";"UN";1.131,0000;50,00000;56.550,0000
"90280/2023";Aprovada;Preparação;"BENS - MATERIAL - CGENG - Aquisição equipamentos ";BENS;250110;01/03/2024;30/08/2024;182;"SAA.CGENG";"305/2023";"Médio";1;31/08/2024;Material;4120;EQUIPAMENTO DE AR CONDICIONADO;"13768";"APARELHO AR CONDICIONADO";440744;"CAPACIDADE REFRIGERAÇÃO: 12.000, MODELO: SPLIT INVERTER, CARACTERÍSTICAS ADICIONAIS 1: CONTROLE REMOTO/DISPLAY DIGITAL/TIMER/SELO PROCEL, TIPO: SPLIT, TENSÃO: 110/220";"UN";2.800,0000;20,00000;56.000,0000
"90280/2023";Aprovada;Preparação;"BENS - MATERIAL - CGENG - Aquisição equipamentos ";BENS;250110;01/03/2024;30/08/2024;182;"SAA.CGENG";"305/2023";"Médio";2;31/08/2024;Material;4120;EQUIPAMENTO DE AR CONDICIONADO;"13768";"APARELHO AR CONDICIONADO";440745;"CAPACIDADE REFRIGERAÇÃO: 18.000, MODELO: SPLIT INVERTER, CARACTERÍSTICAS ADICIONAIS 1: CONTROLE REMOTO/DISPLAY DIGITAL/TIMER/SELO PROCEL, TIPO: SPLIT, TENSÃO: 110/220";"UN";3.800,0000;30,00000;114.000,0000
"90280/2023";Aprovada;Preparação;"BENS - MATERIAL - CGENG - Aquisição equipamentos ";BENS;250110;01/03/2024;30/08/2024;182;"SAA.CGENG";"305/2023";"Médio";3;31/08/2024;Material;4120;EQUIPAMENTO DE AR CONDICIONADO;"13768";"APARELHO AR CONDICIONADO";440747;"CAPACIDADE REFRIGERAÇÃO: 24.000, MODELO: SPLIT INVERTER, CARACTERÍSTICAS ADICIONAIS 1: CONTROLE REMOTO/DISPLAY DIGITAL/TIMER/SELO PROCEL, TIPO: SPLIT, TENSÃO: 110/220";"UN";4.700,0000;50,00000;235.000,0000
"90280/2023";Aprovada;Preparação;"BENS - MATERIAL - CGENG - Aquisição equipamentos ";BENS;250110;01/03/2024;30/08/2024;182;"SAA.CGENG";"305/2023";"Médio";4;31/08/2024;Material;6640;EQUIPAMENTOS E ARTIGOS DE LABORATÓRIO;"2983";"PEÇA EQUIPAMENTO LABORATÓRIO";448222;"APLICAÇÃO*: PARA MICROSCÓPIO ÓPTICO, TIPO*: OBJETIVA, ADICIONAL*: AUMENTO 4X, CARACTERÍSTICAS ADICIONAIS: APOCROMÁTICA";"UN";9.500,0000;5,00000;47.500,0000
"90289/2023";Aprovada;Preparação;"BENS - MATERIAL - CGENG - Confecção/instalação de placas de sinalização";BENS;250110;02/02/2024;31/07/2024;180;"SAA.CGENG";"259/2023";"Médio";1;31/07/2024;Material;9515;PLACAS, CHAPAS, FITAS E LAMINADOS FINOS DE FERRO E DE AÇO;"4842";"CHAPA";461266;"MATERIAL: ALUMÍNIO/POLIETILENO, TIPO: CHAPA DE ACM, TIPO LAMINAÇÃO: LÂMINA DE ALUMÍNIO: 0,21 MM, TRATAMENTO SUPERFICIAL: PINTURA POLIESTER, ESPESSURA: 3, COMPRIMENTO: 5.000, LARGURA: 1.500";"UN";1.075.000,0000;1,00000;1.075.000,0000
"90288/2023";Aprovada;Edição;"BENS - MATERIAL - CGENG - Instalação de cortinas tipo rolô em tela solar translúcida e blackout";BENS;250110;03/05/2024;31/10/2024;181;"SAA.CGENG";"289/2023";"Médio";1;31/10/2024;Material;7230;TAPEÇARIAS, CORTINAS E PERSIANAS;"5933";"CORTINA";466989;"MATERIAL: FIBRA DE VIDRO E PVC, APLICAÇÃO: AMBIENTE PROFISSIONAL, TRILHO: ALUMÍNIO, COR: BRANCA, TIPO: ROLÔ, CARACTERÍSTICAS ADICIONAIS: TELA SOLAR, FATOR ABERTURA 3%, ACIONAMENTO MANUAL";"M2";550,0000;8.000,00000;4.400.000,0000
"90288/2023";Aprovada;Edição;"BENS - MATERIAL - CGENG - Instalação de cortinas tipo rolô em tela solar translúcida e blackout";BENS;250110;03/05/2024;31/10/2024;181;"SAA.CGENG";"289/2023";"Médio";2;31/10/2024;Material;7230;TAPEÇARIAS, CORTINAS E PERSIANAS;"5933";"CORTINA";466989;"MATERIAL: FIBRA DE VIDRO E PVC, APLICAÇÃO: AMBIENTE PROFISSIONAL, TRILHO: ALUMÍNIO, COR: BRANCA, TIPO: ROLÔ, CARACTERÍSTICAS ADICIONAIS: TELA SOLAR, FATOR ABERTURA 3%, ACIONAMENTO MANUAL";"M2";450,0000;500,00000;225.000,0000
"90291/2023";Aprovada;Encerrada;"SERVIÇO - EDITORA - Aquisição de registro ISBN ";SERVICOS;250110;01/11/2023;30/04/2024;181;"SAA.CGDI.EDITORA";"269/2023";"Baixo";1;30/04/2024;Serviço;839;OUTROS SERVIÇOS DE NEGÓCIOS, TÉCNICOS E PROFISSIONAIS;"";"";10138;"EDITORAÇÃO";"UN";25,0000;400,00000;10.000,0000
"90297/2023";Aprovada;;"SERVIÇO - COGEP.CODEP -  ações de des. relacionadas ao Tema Tecnologia da Informação";SERVICOS;250110;03/07/2024;30/12/2024;180;"SAA.COGEP.CODEP";"568/2023";"Baixo";1;31/12/2024;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";21172;"TREINAMENTO QUALIFICAÇÃO PROFISSIONAL";"UN";2.500,0000;50,00000;125.000,0000
"90296/2023";Aprovada;;"SERVIÇO - COGEP.CODEP - ações de des. relacionadas ao Tema Teoria da Comunicação";SERVICOS;250110;03/07/2024;30/12/2024;180;"SAA.COGEP.CODEP";"569/2023";"Baixo";1;31/12/2024;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";21172;"TREINAMENTO QUALIFICAÇÃO PROFISSIONAL";"UN";2.500,0000;10,00000;25.000,0000
"90307/2023";Aprovada;;"SERVIÇO - COGEP.CODEP - ações de des. relacionadas ao Tema Probabilidade e Estatística Aplicadas";SERVICOS;250110;03/07/2024;30/12/2024;180;"SAA.COGEP.CODEP";"559/2023";"Baixo";1;31/12/2024;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";21172;"TREINAMENTO QUALIFICAÇÃO PROFISSIONAL";"UN";2.500,0000;5,00000;12.500,0000
"90303/2023";Aprovada;Preparação;"SERVIÇO - COGEP.CODEP - ações de des. relacionadas ao Tema Saúde Publica";SERVICOS;250110;03/07/2024;30/12/2024;180;"SAA.COGEP.CODEP";"565/2023";"Baixo";1;31/12/2024;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";21172;"TREINAMENTO QUALIFICAÇÃO PROFISSIONAL";"UN";2.500,0000;50,00000;125.000,0000
"90306/2023";Aprovada;;"SERVIÇO - COGEP.CODEP - ações de des. relacionadas ao Tema Produtividade";SERVICOS;250110;03/07/2024;30/12/2024;180;"SAA.COGEP.CODEP";"562/2023";"Baixo";1;31/12/2024;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";21172;"TREINAMENTO QUALIFICAÇÃO PROFISSIONAL";"UN";2.500,0000;5,00000;12.500,0000
"90305/2023";Aprovada;;"SERVIÇO - COGEP.CODEP -  ações de des. relacionadas ao Tema Regulação";SERVICOS;250110;03/07/2024;30/12/2024;180;"SAA.COGEP.CODEP";"563/2023";"Baixo";1;31/12/2024;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";21172;"TREINAMENTO QUALIFICAÇÃO PROFISSIONAL";"UN";2.500,0000;5,00000;12.500,0000
"90313/2023";Aprovada;Encerrada;"SERVIÇO  - COGEP.CODEP - ações de desenvolvimento relacionadas ao Tema Orçamento e Finanças,";SERVICOS;250110;03/07/2024;30/12/2024;180;"SAA.COGEP.CODEP";"553/2023";"Baixo";1;31/12/2024;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";21172;"TREINAMENTO QUALIFICAÇÃO PROFISSIONAL";"UN";2.500,0000;100,00000;250.000,0000
"90321/2023";Aprovada;Encerrada;"SERVIÇO - COGEP.CODEP -  ações de des. relacionadas ao Tema Governo e Transformação Digital";SERVICOS;250110;03/07/2024;30/12/2024;180;"SAA.COGEP.CODEP";"545/2023";"Baixo";1;31/12/2024;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";21172;"TREINAMENTO QUALIFICAÇÃO PROFISSIONAL";"UN";2.500,0000;70,00000;175.000,0000
"90335/2023";Aprovada;;"SERVIÇO - CODEP - ações de desenvolvimento relacionadas ao Tema Cooperação Internacional";SERVICOS;250110;03/07/2024;30/12/2024;180;"SAA.COGEP.CODEP";"532/2023";"Baixo";1;31/12/2024;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";21172;"TREINAMENTO QUALIFICAÇÃO PROFISSIONAL";"UN";2.500,0000;2,00000;5.000,0000
"90341/2023";Aprovada;;"SERVIÇO - COGEP.CODEP - ações de desenvolvimento relacionadas ao Tema Avaliação de Desempenho (Setor";SERVICOS;250110;03/07/2024;30/12/2024;180;"SAA.COGEP.CODEP";"526/2023";"Baixo";1;31/12/2024;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;"";"";21172;"TREINAMENTO QUALIFICAÇÃO PROFISSIONAL";"UN";2.500,0000;5,00000;12.500,0000
"361/2024";Aprovada;Preparação;"Aquisição de computadores para "desktop"";CONTRATACOES_TIC;250110;11/07/2023;08/01/2024;181;"SEIDIGI.DATASUS.CGIE";"434/2023";"Baixo";1;07/01/2024;Material;7010;COMPUTADORES;"6661";"MICROCOMPUTADOR";469793;"GABINETE: COMPACTO, MONITOR: 21 A 29, COMPONENTES ADICIONAIS: COM TECLADO E MOUSE, NÚCLEOS POR PROCESSADOR: SUPERIOR A 8, ARMAZENAMENTO HDD: SEM DISCO HDD, GARANTIA ON SITE: SUPERIOR A 36, ARMAZENAMENTO SSD: 110 A 300, SISTEMA OPERACIONAL: PROPRIETÁRIO, MEMÓRIA RAM: SUPERIOR A 8";"UN";4.314,0000;172,00000;742.008,0000
"366/2024";Aprovada;Edição;"Mudança de mobiliário dos anexos do Ministério da Saúde para o Bloco O na Esplanada dos Ministério";SERVICOS;250110;24/05/2023;01/04/2024;313;"SAA.CGCON.DIFSEP";"22/2024";"Médio";1;31/03/2024;Serviço;643;SERVIÇOS DE TRANSPORTE RODOVIÁRIO;"";"";3212;"TRANSPORTE DE MUDANÇA - LOCAL";"";56,1900;11.400,00000;640.566,0000
"365/2024";Aprovada;Encerrada;"Horas Voo para atendimentos institucionais da SESAI ";SERVICOS;250110;07/11/2023;02/01/2024;56;"SESAI";"255/2024";"Alto";1;07/06/2024;Serviço;732;SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;"";"";14680;"LOCAÇÃO DE AERONAVE";"";3.934,7700;28.140,00000;110.724.427,8000
"365/2024";Aprovada;Encerrada;"Horas Voo para atendimentos institucionais da SESAI ";SERVICOS;250110;07/11/2023;02/01/2024;56;"SESAI";"255/2024";"Alto";2;07/06/2024;Serviço;732;SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;"";"";14680;"LOCAÇÃO DE AERONAVE";"";7.557,4200;4.608,00000;34.824.591,3600
"365/2024";Aprovada;Encerrada;"Horas Voo para atendimentos institucionais da SESAI ";SERVICOS;250110;07/11/2023;02/01/2024;56;"SESAI";"255/2024";"Alto";3;07/06/2024;Serviço;732;SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;"";"";14680;"LOCAÇÃO DE AERONAVE";"";16.550,2600;3.888,00000;64.347.410,8800
"365/2024";Aprovada;Encerrada;"Horas Voo para atendimentos institucionais da SESAI ";SERVICOS;250110;07/11/2023;02/01/2024;56;"SESAI";"255/2024";"Alto";4;07/06/2024;Serviço;931;SERVIÇOS DE SAÚDE HUMANA;"";"";;"";"";1.589.337,7500;1,00000;1.589.337,7500
"90344/2024";Aprovada;Encerrada;"Serviço de Cessão de Uso Onerosa para instalação de Posto de Atendimento Eletrônico (PAE), da CEF";SERVICOS;250110;05/04/2024;29/05/2024;54;"SAA.CGCON.DIFSEP";"65/2024";"Baixo";1;31/05/2024;Serviço;859;OUTROS SERVIÇOS DE SUPORTE;"";"";24996;"SERVIÇOS ACESSÓRIOS E COMPLEMENTARES EM ATIVIDADES DE ADMINISTRAÇÃO, RECURSOS HUMANOS E RECURSOS FINANCEIROS.";"";0,0001;1,00000;0,0001
"359/2024";Aprovada;;"Locação de veículos e organização de eventos para o G20";SERVICOS;250110;20/09/2023;08/04/2024;201;"GM. AISA";"263/2024";"Alto";1;07/04/2024;Serviço;732;SERVIÇOS DE LEASING OU ALUGUEL RELACIONADOS A OUTROS BENS;"";"";4014;"LOCAÇÃO DE VEÍCULOS - LEVES / PESADOS";"";508.500,0000;1,00000;508.500,0000
"360/2024";Aprovada;Preparação;"Serviço de intermediáção financeira";SERVICOS;250110;16/10/2023;12/04/2024;179;"SE.FNS";"267/2024";"Alto";1;12/04/2024;Serviço;711;SERVIÇOS DE INTERMEDIAÇÃO FINANCEIRA,EXCETO SERVIÇO BANCÁRIODE INVESTIMENTO,SERVIÇOS DE SEGUROS E DE PENSÕES;"";"";20362;"PRESTAÇÃO DE SERVIÇOS BANCÁRIOS";"";22.282.905,9800;1,00000;22.282.905,9800
"352/2024";Aprovada;Preparação;"CIBER INFRAESTRUTURA DO SISTEMA RNP E DA REDE DE COLABORAÇÃO DA COMUNIDADE";SERVICOS;250110;28/12/2023;23/07/2024;208;"SEIDIGI.DATASUS.CGIE";"615/2023";"Médio";1;23/07/2024;Serviço;142;SERVIÇOS DE COMUNICAÇÃO DE DADOS;"";"";26506;"SERVIÇO DE LINK VIA CABO";"";42.500,0000;2,00000;85.000,0000
"352/2024";Aprovada;Preparação;"CIBER INFRAESTRUTURA DO SISTEMA RNP E DA REDE DE COLABORAÇÃO DA COMUNIDADE";SERVICOS;250110;28/12/2023;23/07/2024;208;"SEIDIGI.DATASUS.CGIE";"615/2023";"Médio";2;23/07/2024;Serviço;141;SERVIÇOS DE TELEFONIA  FIXA COMUTADA  (STFC),  TELECOMUNICA-ÇÕES MÓVEIS (SMP) E TELECOMUNICAÇÕES SATELITAIS;"";"";26166;"TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)";"";12.381,8000;1,00000;12.381,8000
"362/2024";Aprovada;Edição;"Serviço de lavanderia da fantasia do Zé Gotinha incluído coleta da fantasia suja e entrega da limpa";SERVICOS;250110;03/10/2023;29/02/2024;149;"GM.ASCER";"276/2024";"Baixo";1;29/02/2024;Serviço;851;SERVIÇOS DE AGÊNCIAS DE EMPREGOS E FORNECIMENTO DE PESSOAL;"";"";19542;"PRESTAÇÃO DE SERVIÇOS DE LAVANDERIA";"UN";30.624,0000;1,00000;30.624,0000
"363/2024";Aprovada;Preparação;"Aquisição de materiais de limpeza e itens descartáveis.";BENS;250110;06/12/2023;03/06/2024;180;"SAA.CGCON.DIFSEP";"136/2023";"Baixo";1;01/06/2024;Material;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;"2166";"ÁGUA SANITÁRIA";299605;"COMPOSIÇÃO QUÍMICA: HIPOCLORITO DE SÓDIO, HIDRÓXIDO DE SÓDIO, CLORETO, APLICAÇÃO: LAVAGEM E ALVEJANTE DE ROUPAS, BANHEIRAS, PIAS,, TEOR CLORO ATIVO: VARIA DE 2 A 2,50%, COR: INCOLOR";"CX";3,0400;745,00000;2.264,8000
"363/2024";Aprovada;Preparação;"Aquisição de materiais de limpeza e itens descartáveis.";BENS;250110;06/12/2023;03/06/2024;180;"SAA.CGCON.DIFSEP";"137/2023";"Baixo";1;01/06/2024;Material;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;"715";"ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES";429225;"TIPO: ETÍLICO HIDRATADO, CARACTERÍSTICAS ADICIONAIS: GEL, CONCENTRAÇÃO: 70%";"FR";9,0500;745,00000;6.742,2500
"363/2024";Aprovada;Preparação;"Aquisição de materiais de limpeza e itens descartáveis.";BENS;250110;06/12/2023;03/06/2024;180;"SAA.CGCON.DIFSEP";"139/2023";"Baixo";1;01/06/2024;Material;6505;DROGAS E MEDICAMENTOS;"2259";"ÁLCOOL ETÍLICO";269941;"TEOR ALCOÓLICO: 70%_(70°GL), TIPO: HIDRATADO, APRESENTAÇÃO: LÍQUIDO";"FR";7,0200;1.180,00000;8.283,6000
"363/2024";Aprovada;Preparação;"Aquisição de materiais de limpeza e itens descartáveis.";BENS;250110;06/12/2023;03/06/2024;180;"SAA.CGCON.DIFSEP";"141/2023";"Baixo";1;01/06/2024;Material;7350;LOUÇA E ARTIGOS DE MESA;"5849";"COPO DESCARTÁVEL";435019;"MATERIAL: PLÁSTICO OXIBIODEGRÁVEL, CAPACIDADE: 200, CARACTERÍSTICAS ADICIONAIS: ATÓXICO E BIODEGRADÁVEL";"C";8,0000;10.000,00000;80.000,0000
"363/2024";Aprovada;Preparação;"Aquisição de materiais de limpeza e itens descartáveis.";BENS;250110;06/12/2023;03/06/2024;180;"SAA.CGCON.DIFSEP";"142/2023";"Baixo";1;01/06/2024;Material;7350;LOUÇA E ARTIGOS DE MESA;"5849";"COPO DESCARTÁVEL";407784;"MATERIAL: PLÁSTICO, APLICAÇÃO: ÁGUA/SUCO E REFRIGERENTE, CAPACIDADE: 50, COR: BRANCO, CARACTERÍSTICAS ADICIONAIS: NBR 14865/2002-ABNT";"C";5,0000;10.000,00000;50.000,0000
"363/2024";Aprovada;Preparação;"Aquisição de materiais de limpeza e itens descartáveis.";BENS;250110;06/12/2023;03/06/2024;180;"SAA.CGCON.DIFSEP";"143/2023";"Baixo";1;01/06/2024;Material;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;"6136";"DETERGENTE";402407;"ASPECTO FÍSICO: LÍQUIDO, APLICAÇÃO: LIMPEZA EM GERAL, AROMA: ETALOLAMINA, CARACTERÍSTICAS ADICIONAIS: EMBALAGEM COM DILUIDOR AUTOMÁTICO, COMPOSIÇÃO: TENSOATIVOS ANIÔNICOS BIODEGRADÁVEIS";"FR";2,4400;2.200,00000;5.368,0000
